case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J01_g1_c1_recipient,internal,11,value,0.0,0.3290278911590576
J01_g1_c1_recipient,task,0,key,0.0,0.0
J01_g1_c1_recipient,task,0,value,0.0,0.0
J01_g1_c1_recipient,task,1,key,0.0,0.0
J01_g1_c1_recipient,task,1,value,0.0,0.0
J01_g1_c1_recipient,task,2,key,0.0,0.0
J01_g1_c1_recipient,task,2,value,0.0,0.0
J01_g1_c1_recipient,task,3,key,0.0,0.0
J01_g1_c1_recipient,task,3,value,0.0,0.0
J01_g1_c1_recipient,task,4,key,0.0,0.0
J01_g1_c1_recipient,task,4,value,0.0,0.0
J01_g1_c1_recipient,task,5,key,0.0,0.0
J01_g1_c1_recipient,task,5,value,0.0,0.0
J01_g1_c1_recipient,task,6,key,0.0,0.0
J01_g1_c1_recipient,task,6,value,0.0,0.0
J01_g1_c1_recipient,task,7,key,0.0,0.0
J01_g1_c1_recipient,task,7,value,0.0,0.0
J01_g1_c1_recipient,task,8,key,0.0,0.0
J01_g1_c1_recipient,task,8,value,0.0,0.0
J01_g1_c1_recipient,task,9,key,0.0,0.5213577747344971
J01_g1_c1_recipient,task,9,value,0.0,0.7475311756134033
J01_g1_c1_recipient,task,10,key,0.0,0.3531848192214966
J01_g1_c1_recipient,task,10,value,0.0,0.436725914478302
J01_g1_c1_recipient,task,11,key,0.0,0.37045443058013916
J01_g1_c1_recipient,task,11,value,0.0,0.42005181312561035
J01_g1_c1_recipient,yoked,0,key,0.0,0.0
J01_g1_c1_recipient,yoked,0,value,0.0,0.0
J01_g1_c1_recipient,yoked,1,key,0.0,0.0
J01_g1_c1_recipient,yoked,1,value,0.0,0.0
J01_g1_c1_recipient,yoked,2,key,0.0,0.0
J01_g1_c1_recipient,yoked,2,value,0.0,0.0
J01_g1_c1_recipient,yoked,3,key,0.0,0.0
J01_g1_c1_recipient,yoked,3,value,0.0,0.0
J01_g1_c1_recipient,yoked,4,key,0.0,0.0
J01_g1_c1_recipient,yoked,4,value,0.0,0.0
J01_g1_c1_recipient,yoked,5,key,0.0,0.0
J01_g1_c1_recipient,yoked,5,value,0.0,0.0
J01_g1_c1_recipient,yoked,6,key,0.0,0.0
J01_g1_c1_recipient,yoked,6,value,0.0,0.0
J01_g1_c1_recipient,yoked,7,key,0.0,0.0
J01_g1_c1_recipient,yoked,7,value,0.0,0.0
J01_g1_c1_recipient,yoked,8,key,0.0,0.0
J01_g1_c1_recipient,yoked,8,value,0.0,0.0
J01_g1_c1_recipient,yoked,9,key,0.0,0.41310107707977295
J01_g1_c1_recipient,yoked,9,value,0.0,1.0118247270584106
J01_g1_c1_recipient,yoked,10,key,0.0,0.4222301244735718
J01_g1_c1_recipient,yoked,10,value,0.0,0.5366367101669312
J01_g1_c1_recipient,yoked,11,key,0.0,0.333676815032959
J01_g1_c1_recipient,yoked,11,value,0.0,0.5421115756034851
J01_g1_c1_recipient,supervised_ridge,0,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,0,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,1,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,1,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,2,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,2,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,3,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,3,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,4,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,4,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,5,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,5,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,6,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,6,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,7,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,7,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,8,key,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,8,value,0.0,0.0
J01_g1_c1_recipient,supervised_ridge,9,key,0.0,1.040860891342163
J01_g1_c1_recipient,supervised_ridge,9,value,0.0,2.382120370864868
J01_g1_c1_recipient,supervised_ridge,10,key,0.0,0.9725527167320251
J01_g1_c1_recipient,supervised_ridge,10,value,0.0,1.3433908224105835
J01_g1_c1_recipient,supervised_ridge,11,key,0.0,0.871719479560852
J01_g1_c1_recipient,supervised_ridge,11,value,0.0,1.4024417400360107
J01_g1_c1_recipient,reflection,0,key,0.0,0.0
J01_g1_c1_recipient,reflection,0,value,0.0,0.0
J01_g1_c1_recipient,reflection,1,key,0.0,0.0
J01_g1_c1_recipient,reflection,1,value,0.0,0.0
J01_g1_c1_recipient,reflection,2,key,0.0,0.0
J01_g1_c1_recipient,reflection,2,value,0.0,0.0
J01_g1_c1_recipient,reflection,3,key,0.0,0.0
J01_g1_c1_recipient,reflection,3,value,0.0,0.0
J01_g1_c1_recipient,reflection,4,key,0.0,0.0
J01_g1_c1_recipient,reflection,4,value,0.0,0.0
J01_g1_c1_recipient,reflection,5,key,0.0,0.0
J01_g1_c1_recipient,reflection,5,value,0.0,0.0
J01_g1_c1_recipient,reflection,6,key,0.0,0.0
J01_g1_c1_recipient,reflection,6,value,0.0,0.0
J01_g1_c1_recipient,reflection,7,key,0.0,0.0
J01_g1_c1_recipient,reflection,7,value,0.0,0.0
J01_g1_c1_recipient,reflection,8,key,0.0,0.0
J01_g1_c1_recipient,reflection,8,value,0.0,0.0
J01_g1_c1_recipient,reflection,9,key,0.0,1.1053694486618042
J01_g1_c1_recipient,reflection,9,value,0.0,2.3197274208068848
J01_g1_c1_recipient,reflection,10,key,0.0,0.9850748777389526
J01_g1_c1_recipient,reflection,10,value,0.0,1.3627402782440186
J01_g1_c1_recipient,reflection,11,key,0.0,0.8683912754058838
J01_g1_c1_recipient,reflection,11,value,0.0,1.4259364604949951
J01_g1_c1_recipient,residual_donor,0,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,0,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,1,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,1,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,2,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,2,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,3,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,3,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,4,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,4,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,5,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,5,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,6,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,6,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,7,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,7,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,8,key,0.0,0.0
J01_g1_c1_recipient,residual_donor,8,value,0.0,0.0
J01_g1_c1_recipient,residual_donor,9,key,0.0,1.050708293914795
J01_g1_c1_recipient,residual_donor,9,value,0.0,1.7534254789352417
J01_g1_c1_recipient,residual_donor,10,key,0.0,1.0157902240753174
J01_g1_c1_recipient,residual_donor,10,value,0.0,1.5148091316223145
J01_g1_c1_recipient,residual_donor,11,key,0.0,0.8528808355331421
J01_g1_c1_recipient,residual_donor,11,value,0.0,1.509617567062378
