case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J04_g1_c1_recipient,internal,11,value,0.0,0.819732666015625
J04_g1_c1_recipient,task,0,key,0.0,0.0
J04_g1_c1_recipient,task,0,value,0.0,0.0
J04_g1_c1_recipient,task,1,key,0.0,0.0
J04_g1_c1_recipient,task,1,value,0.0,0.0
J04_g1_c1_recipient,task,2,key,0.0,0.0
J04_g1_c1_recipient,task,2,value,0.0,0.0
J04_g1_c1_recipient,task,3,key,0.0,0.0
J04_g1_c1_recipient,task,3,value,0.0,0.0
J04_g1_c1_recipient,task,4,key,0.0,0.0
J04_g1_c1_recipient,task,4,value,0.0,0.0
J04_g1_c1_recipient,task,5,key,0.0,0.0
J04_g1_c1_recipient,task,5,value,0.0,0.0
J04_g1_c1_recipient,task,6,key,0.0,0.0
J04_g1_c1_recipient,task,6,value,0.0,0.0
J04_g1_c1_recipient,task,7,key,0.0,0.0
J04_g1_c1_recipient,task,7,value,0.0,0.0
J04_g1_c1_recipient,task,8,key,0.0,0.0
J04_g1_c1_recipient,task,8,value,0.0,0.0
J04_g1_c1_recipient,task,9,key,0.0,1.2368190288543701
J04_g1_c1_recipient,task,9,value,0.0,2.8433384895324707
J04_g1_c1_recipient,task,10,key,0.0,1.2529840469360352
J04_g1_c1_recipient,task,10,value,0.0,1.579105257987976
J04_g1_c1_recipient,task,11,key,0.0,0.9917507171630859
J04_g1_c1_recipient,task,11,value,0.0,1.7923767566680908
J04_g1_c1_recipient,yoked,0,key,0.0,0.0
J04_g1_c1_recipient,yoked,0,value,0.0,0.0
J04_g1_c1_recipient,yoked,1,key,0.0,0.0
J04_g1_c1_recipient,yoked,1,value,0.0,0.0
J04_g1_c1_recipient,yoked,2,key,0.0,0.0
J04_g1_c1_recipient,yoked,2,value,0.0,0.0
J04_g1_c1_recipient,yoked,3,key,0.0,0.0
J04_g1_c1_recipient,yoked,3,value,0.0,0.0
J04_g1_c1_recipient,yoked,4,key,0.0,0.0
J04_g1_c1_recipient,yoked,4,value,0.0,0.0
J04_g1_c1_recipient,yoked,5,key,0.0,0.0
J04_g1_c1_recipient,yoked,5,value,0.0,0.0
J04_g1_c1_recipient,yoked,6,key,0.0,0.0
J04_g1_c1_recipient,yoked,6,value,0.0,0.0
J04_g1_c1_recipient,yoked,7,key,0.0,0.0
J04_g1_c1_recipient,yoked,7,value,0.0,0.0
J04_g1_c1_recipient,yoked,8,key,0.0,0.0
J04_g1_c1_recipient,yoked,8,value,0.0,0.0
J04_g1_c1_recipient,yoked,9,key,0.0,1.8062058687210083
J04_g1_c1_recipient,yoked,9,value,0.0,3.9000675678253174
J04_g1_c1_recipient,yoked,10,key,0.0,1.63277268409729
J04_g1_c1_recipient,yoked,10,value,0.0,1.73698091506958
J04_g1_c1_recipient,yoked,11,key,0.0,1.2417056560516357
J04_g1_c1_recipient,yoked,11,value,0.0,2.118934154510498
J04_g1_c1_recipient,supervised_ridge,0,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,0,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,1,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,1,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,2,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,2,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,3,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,3,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,4,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,4,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,5,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,5,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,6,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,6,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,7,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,7,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,8,key,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,8,value,0.0,0.0
J04_g1_c1_recipient,supervised_ridge,9,key,0.0,0.9474745988845825
J04_g1_c1_recipient,supervised_ridge,9,value,0.0,2.2003633975982666
J04_g1_c1_recipient,supervised_ridge,10,key,0.0,1.0406795740127563
J04_g1_c1_recipient,supervised_ridge,10,value,0.0,1.1581237316131592
J04_g1_c1_recipient,supervised_ridge,11,key,0.0,0.8039172887802124
J04_g1_c1_recipient,supervised_ridge,11,value,0.0,1.14877450466156
J04_g1_c1_recipient,reflection,0,key,0.0,0.0
J04_g1_c1_recipient,reflection,0,value,0.0,0.0
J04_g1_c1_recipient,reflection,1,key,0.0,0.0
J04_g1_c1_recipient,reflection,1,value,0.0,0.0
J04_g1_c1_recipient,reflection,2,key,0.0,0.0
J04_g1_c1_recipient,reflection,2,value,0.0,0.0
J04_g1_c1_recipient,reflection,3,key,0.0,0.0
J04_g1_c1_recipient,reflection,3,value,0.0,0.0
J04_g1_c1_recipient,reflection,4,key,0.0,0.0
J04_g1_c1_recipient,reflection,4,value,0.0,0.0
J04_g1_c1_recipient,reflection,5,key,0.0,0.0
J04_g1_c1_recipient,reflection,5,value,0.0,0.0
J04_g1_c1_recipient,reflection,6,key,0.0,0.0
J04_g1_c1_recipient,reflection,6,value,0.0,0.0
J04_g1_c1_recipient,reflection,7,key,0.0,0.0
J04_g1_c1_recipient,reflection,7,value,0.0,0.0
J04_g1_c1_recipient,reflection,8,key,0.0,0.0
J04_g1_c1_recipient,reflection,8,value,0.0,0.0
J04_g1_c1_recipient,reflection,9,key,0.0,0.9661558866500854
J04_g1_c1_recipient,reflection,9,value,0.0,2.19799542427063
J04_g1_c1_recipient,reflection,10,key,0.0,1.0570368766784668
J04_g1_c1_recipient,reflection,10,value,0.0,1.2191619873046875
J04_g1_c1_recipient,reflection,11,key,0.0,0.8697071671485901
J04_g1_c1_recipient,reflection,11,value,0.0,1.2460070848464966
J04_g1_c1_recipient,residual_donor,0,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,0,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,1,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,1,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,2,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,2,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,3,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,3,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,4,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,4,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,5,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,5,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,6,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,6,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,7,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,7,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,8,key,0.0,0.0
J04_g1_c1_recipient,residual_donor,8,value,0.0,0.0
J04_g1_c1_recipient,residual_donor,9,key,0.0,0.7931367754936218
J04_g1_c1_recipient,residual_donor,9,value,0.0,1.3265864849090576
J04_g1_c1_recipient,residual_donor,10,key,0.0,0.750980019569397
J04_g1_c1_recipient,residual_donor,10,value,0.0,1.170698642730713
J04_g1_c1_recipient,residual_donor,11,key,0.0,0.7779704332351685
J04_g1_c1_recipient,residual_donor,11,value,0.0,1.0253981351852417
