case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J07_g1_c1_recipient,internal,11,key,0.0,0.8027547001838684
J07_g1_c1_recipient,internal,11,value,0.0,0.9980048537254333
J07_g1_c1_recipient,task,0,key,0.0,0.0
J07_g1_c1_recipient,task,0,value,0.0,0.0
J07_g1_c1_recipient,task,1,key,0.0,0.0
J07_g1_c1_recipient,task,1,value,0.0,0.0
J07_g1_c1_recipient,task,2,key,0.0,0.0
J07_g1_c1_recipient,task,2,value,0.0,0.0
J07_g1_c1_recipient,task,3,key,0.0,0.0
J07_g1_c1_recipient,task,3,value,0.0,0.0
J07_g1_c1_recipient,task,4,key,0.0,0.0
J07_g1_c1_recipient,task,4,value,0.0,0.0
J07_g1_c1_recipient,task,5,key,0.0,0.0
J07_g1_c1_recipient,task,5,value,0.0,0.0
J07_g1_c1_recipient,task,6,key,0.0,0.0
J07_g1_c1_recipient,task,6,value,0.0,0.0
J07_g1_c1_recipient,task,7,key,0.0,0.0
J07_g1_c1_recipient,task,7,value,0.0,0.0
J07_g1_c1_recipient,task,8,key,0.0,0.0
J07_g1_c1_recipient,task,8,value,0.0,0.0
J07_g1_c1_recipient,task,9,key,0.0,0.6052234172821045
J07_g1_c1_recipient,task,9,value,0.0,1.0659902095794678
J07_g1_c1_recipient,task,10,key,0.0,0.4025513231754303
J07_g1_c1_recipient,task,10,value,0.0,0.5088709592819214
J07_g1_c1_recipient,task,11,key,0.0,0.4916624426841736
J07_g1_c1_recipient,task,11,value,0.0,0.7910466194152832
J07_g1_c1_recipient,yoked,0,key,0.0,0.0
J07_g1_c1_recipient,yoked,0,value,0.0,0.0
J07_g1_c1_recipient,yoked,1,key,0.0,0.0
J07_g1_c1_recipient,yoked,1,value,0.0,0.0
J07_g1_c1_recipient,yoked,2,key,0.0,0.0
J07_g1_c1_recipient,yoked,2,value,0.0,0.0
J07_g1_c1_recipient,yoked,3,key,0.0,0.0
J07_g1_c1_recipient,yoked,3,value,0.0,0.0
J07_g1_c1_recipient,yoked,4,key,0.0,0.0
J07_g1_c1_recipient,yoked,4,value,0.0,0.0
J07_g1_c1_recipient,yoked,5,key,0.0,0.0
J07_g1_c1_recipient,yoked,5,value,0.0,0.0
J07_g1_c1_recipient,yoked,6,key,0.0,0.0
J07_g1_c1_recipient,yoked,6,value,0.0,0.0
J07_g1_c1_recipient,yoked,7,key,0.0,0.0
J07_g1_c1_recipient,yoked,7,value,0.0,0.0
J07_g1_c1_recipient,yoked,8,key,0.0,0.0
J07_g1_c1_recipient,yoked,8,value,0.0,0.0
J07_g1_c1_recipient,yoked,9,key,0.0,1.1514610052108765
J07_g1_c1_recipient,yoked,9,value,0.0,2.533210277557373
J07_g1_c1_recipient,yoked,10,key,0.0,0.9778482913970947
J07_g1_c1_recipient,yoked,10,value,0.0,1.2657687664031982
J07_g1_c1_recipient,yoked,11,key,0.0,0.8989638090133667
J07_g1_c1_recipient,yoked,11,value,0.0,1.5514193773269653
J07_g1_c1_recipient,supervised_ridge,0,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,0,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,1,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,1,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,2,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,2,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,3,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,3,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,4,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,4,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,5,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,5,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,6,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,6,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,7,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,7,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,8,key,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,8,value,0.0,0.0
J07_g1_c1_recipient,supervised_ridge,9,key,0.0,0.6715421676635742
J07_g1_c1_recipient,supervised_ridge,9,value,0.0,1.4400640726089478
J07_g1_c1_recipient,supervised_ridge,10,key,0.0,0.5425857901573181
J07_g1_c1_recipient,supervised_ridge,10,value,0.0,0.553145170211792
J07_g1_c1_recipient,supervised_ridge,11,key,0.0,0.4015277922153473
J07_g1_c1_recipient,supervised_ridge,11,value,0.0,0.7489561438560486
J07_g1_c1_recipient,reflection,0,key,0.0,0.0
J07_g1_c1_recipient,reflection,0,value,0.0,0.0
J07_g1_c1_recipient,reflection,1,key,0.0,0.0
J07_g1_c1_recipient,reflection,1,value,0.0,0.0
J07_g1_c1_recipient,reflection,2,key,0.0,0.0
J07_g1_c1_recipient,reflection,2,value,0.0,0.0
J07_g1_c1_recipient,reflection,3,key,0.0,0.0
J07_g1_c1_recipient,reflection,3,value,0.0,0.0
J07_g1_c1_recipient,reflection,4,key,0.0,0.0
J07_g1_c1_recipient,reflection,4,value,0.0,0.0
J07_g1_c1_recipient,reflection,5,key,0.0,0.0
J07_g1_c1_recipient,reflection,5,value,0.0,0.0
J07_g1_c1_recipient,reflection,6,key,0.0,0.0
J07_g1_c1_recipient,reflection,6,value,0.0,0.0
J07_g1_c1_recipient,reflection,7,key,0.0,0.0
J07_g1_c1_recipient,reflection,7,value,0.0,0.0
J07_g1_c1_recipient,reflection,8,key,0.0,0.0
J07_g1_c1_recipient,reflection,8,value,0.0,0.0
J07_g1_c1_recipient,reflection,9,key,0.0,0.7672007083892822
J07_g1_c1_recipient,reflection,9,value,0.0,1.4110474586486816
J07_g1_c1_recipient,reflection,10,key,0.0,0.5710458159446716
J07_g1_c1_recipient,reflection,10,value,0.0,0.603379487991333
J07_g1_c1_recipient,reflection,11,key,0.0,0.48222431540489197
J07_g1_c1_recipient,reflection,11,value,0.0,0.7541466951370239
J07_g1_c1_recipient,residual_donor,0,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,0,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,1,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,1,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,2,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,2,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,3,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,3,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,4,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,4,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,5,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,5,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,6,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,6,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,7,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,7,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,8,key,0.0,0.0
J07_g1_c1_recipient,residual_donor,8,value,0.0,0.0
J07_g1_c1_recipient,residual_donor,9,key,0.0,0.4593820571899414
J07_g1_c1_recipient,residual_donor,9,value,0.0,0.6254560351371765
J07_g1_c1_recipient,residual_donor,10,key,0.0,0.3929038941860199
J07_g1_c1_recipient,residual_donor,10,value,0.0,0.5064765214920044
J07_g1_c1_recipient,residual_donor,11,key,0.0,0.36651426553726196
J07_g1_c1_recipient,residual_donor,11,value,0.0,0.4476171135902405
