case,arm,layer,kind,prior_positions_max_error,last_position_max_error
J02_g1_c1_recipient,internal,11,value,0.0,0.3536384105682373
J02_g1_c1_recipient,task,0,key,0.0,0.0
J02_g1_c1_recipient,task,0,value,0.0,0.0
J02_g1_c1_recipient,task,1,key,0.0,0.0
J02_g1_c1_recipient,task,1,value,0.0,0.0
J02_g1_c1_recipient,task,2,key,0.0,0.0
J02_g1_c1_recipient,task,2,value,0.0,0.0
J02_g1_c1_recipient,task,3,key,0.0,0.0
J02_g1_c1_recipient,task,3,value,0.0,0.0
J02_g1_c1_recipient,task,4,key,0.0,0.0
J02_g1_c1_recipient,task,4,value,0.0,0.0
J02_g1_c1_recipient,task,5,key,0.0,0.0
J02_g1_c1_recipient,task,5,value,0.0,0.0
J02_g1_c1_recipient,task,6,key,0.0,0.0
J02_g1_c1_recipient,task,6,value,0.0,0.0
J02_g1_c1_recipient,task,7,key,0.0,0.0
J02_g1_c1_recipient,task,7,value,0.0,0.0
J02_g1_c1_recipient,task,8,key,0.0,0.0
J02_g1_c1_recipient,task,8,value,0.0,0.0
J02_g1_c1_recipient,task,9,key,0.0,0.3494225740432739
J02_g1_c1_recipient,task,9,value,0.0,0.48316478729248047
J02_g1_c1_recipient,task,10,key,0.0,0.3580509424209595
J02_g1_c1_recipient,task,10,value,0.0,0.40669429302215576
J02_g1_c1_recipient,task,11,key,0.0,0.27893590927124023
J02_g1_c1_recipient,task,11,value,0.0,0.30829089879989624
J02_g1_c1_recipient,yoked,0,key,0.0,0.0
J02_g1_c1_recipient,yoked,0,value,0.0,0.0
J02_g1_c1_recipient,yoked,1,key,0.0,0.0
J02_g1_c1_recipient,yoked,1,value,0.0,0.0
J02_g1_c1_recipient,yoked,2,key,0.0,0.0
J02_g1_c1_recipient,yoked,2,value,0.0,0.0
J02_g1_c1_recipient,yoked,3,key,0.0,0.0
J02_g1_c1_recipient,yoked,3,value,0.0,0.0
J02_g1_c1_recipient,yoked,4,key,0.0,0.0
J02_g1_c1_recipient,yoked,4,value,0.0,0.0
J02_g1_c1_recipient,yoked,5,key,0.0,0.0
J02_g1_c1_recipient,yoked,5,value,0.0,0.0
J02_g1_c1_recipient,yoked,6,key,0.0,0.0
J02_g1_c1_recipient,yoked,6,value,0.0,0.0
J02_g1_c1_recipient,yoked,7,key,0.0,0.0
J02_g1_c1_recipient,yoked,7,value,0.0,0.0
J02_g1_c1_recipient,yoked,8,key,0.0,0.0
J02_g1_c1_recipient,yoked,8,value,0.0,0.0
J02_g1_c1_recipient,yoked,9,key,0.0,0.5846961140632629
J02_g1_c1_recipient,yoked,9,value,0.0,1.3724122047424316
J02_g1_c1_recipient,yoked,10,key,0.0,0.5897725820541382
J02_g1_c1_recipient,yoked,10,value,0.0,0.7690587043762207
J02_g1_c1_recipient,yoked,11,key,0.0,0.45976489782333374
J02_g1_c1_recipient,yoked,11,value,0.0,0.6509251594543457
J02_g1_c1_recipient,supervised_ridge,0,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,0,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,1,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,1,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,2,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,2,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,3,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,3,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,4,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,4,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,5,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,5,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,6,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,6,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,7,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,7,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,8,key,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,8,value,0.0,0.0
J02_g1_c1_recipient,supervised_ridge,9,key,0.0,0.7459536790847778
J02_g1_c1_recipient,supervised_ridge,9,value,0.0,1.2689532041549683
J02_g1_c1_recipient,supervised_ridge,10,key,0.0,0.7439768314361572
J02_g1_c1_recipient,supervised_ridge,10,value,0.0,0.965962827205658
J02_g1_c1_recipient,supervised_ridge,11,key,0.0,0.5492291450500488
J02_g1_c1_recipient,supervised_ridge,11,value,0.0,0.8754130005836487
J02_g1_c1_recipient,reflection,0,key,0.0,0.0
J02_g1_c1_recipient,reflection,0,value,0.0,0.0
J02_g1_c1_recipient,reflection,1,key,0.0,0.0
J02_g1_c1_recipient,reflection,1,value,0.0,0.0
J02_g1_c1_recipient,reflection,2,key,0.0,0.0
J02_g1_c1_recipient,reflection,2,value,0.0,0.0
J02_g1_c1_recipient,reflection,3,key,0.0,0.0
J02_g1_c1_recipient,reflection,3,value,0.0,0.0
J02_g1_c1_recipient,reflection,4,key,0.0,0.0
J02_g1_c1_recipient,reflection,4,value,0.0,0.0
J02_g1_c1_recipient,reflection,5,key,0.0,0.0
J02_g1_c1_recipient,reflection,5,value,0.0,0.0
J02_g1_c1_recipient,reflection,6,key,0.0,0.0
J02_g1_c1_recipient,reflection,6,value,0.0,0.0
J02_g1_c1_recipient,reflection,7,key,0.0,0.0
J02_g1_c1_recipient,reflection,7,value,0.0,0.0
J02_g1_c1_recipient,reflection,8,key,0.0,0.0
J02_g1_c1_recipient,reflection,8,value,0.0,0.0
J02_g1_c1_recipient,reflection,9,key,0.0,0.7411412000656128
J02_g1_c1_recipient,reflection,9,value,0.0,1.247889518737793
J02_g1_c1_recipient,reflection,10,key,0.0,0.7038004994392395
J02_g1_c1_recipient,reflection,10,value,0.0,0.899065375328064
J02_g1_c1_recipient,reflection,11,key,0.0,0.5477391481399536
J02_g1_c1_recipient,reflection,11,value,0.0,0.8722537755966187
J02_g1_c1_recipient,residual_donor,0,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,0,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,1,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,1,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,2,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,2,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,3,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,3,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,4,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,4,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,5,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,5,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,6,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,6,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,7,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,7,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,8,key,0.0,0.0
J02_g1_c1_recipient,residual_donor,8,value,0.0,0.0
J02_g1_c1_recipient,residual_donor,9,key,0.0,0.7975853681564331
J02_g1_c1_recipient,residual_donor,9,value,0.0,1.2060978412628174
J02_g1_c1_recipient,residual_donor,10,key,0.0,0.6638318300247192
J02_g1_c1_recipient,residual_donor,10,value,0.0,0.9083357453346252
J02_g1_c1_recipient,residual_donor,11,key,0.0,0.5062534809112549
J02_g1_c1_recipient,residual_donor,11,value,0.0,0.8023135662078857
